prior_knowledge_score,avg_quiz_score,cognitive_load_score,avg_time_per_question,error_rate,revision_frequency,help_requests_count,attention_span_score,mental_fatigue_score,time_variation,concept_mastery_rate,engagement_rate,avg_study_time_per_day,performance_score,ready_for_advanced,ready_for_advanced_svc,learning_path_type,recommended_difficulty
4,54,7,83,0.17177601668034614,3,2,2,9,9,100,9,5,49.679676973546755,0,0,1,0
67,97,8,99,0.2161977315869693,8,8,4,4,14,85,6,5,100.0,1,1,2,2
57,18,9,76,0.48234405902741206,10,8,3,10,10,57,38,2,54.74581151469614,0,0,1,1
13,51,1,92,0.7839150175005636,2,0,4,6,22,77,87,2,37.541206874340595,0,0,0,0
100,46,6,119,0.5692871935883169,2,19,10,6,15,97,99,0,60.29344352795821,1,1,1,1
20,77,8,45,0.36994714625232095,12,19,6,10,35,97,41,2,99.70919687774533,1,1,2,2
3,54,9,97,0.9355714096650393,0,6,8,8,10,3,41,4,0.0,0,0,0,0
23,90,2,50,0.3622101554931838,2,17,10,9,20,14,98,2,60.93936899795452,1,1,1,1
84,81,6,47,0.43727489308248735,10,18,4,5,30,87,49,4,100.0,1,1,2,2
61,62,1,93,0.4064650699421898,6,2,7,3,38,84,59,5,82.15995200902307,1,1,2,2
24,45,3,55,0.3715865099214628,1,4,3,8,26,19,59,4,29.41157384798257,0,0,0,0
3,8,8,40,0.7636837126093349,11,15,1,9,1,48,19,3,32.512734979088066,0,0,0,0
59,96,1,114,0.3334169149839301,9,16,1,8,18,71,56,0,100.0,1,1,2,2
45,95,10,106,0.412727319348151,1,13,5,4,20,32,39,0,46.29074069233833,0,0,1,0
71,5,9,113,0.7370357626638339,5,3,10,1,12,99,23,1,39.98418331457099,0,0,0,0
1,52,8,36,0.2043952954968682,14,7,1,7,18,6,53,0,70.50673312695314,1,1,2,1
57,62,8,113,0.021631355563057397,4,12,9,4,19,53,9,3,58.319777769919504,0,1,1,1
5,40,4,100,0.7593428229167978,4,9,10,3,2,38,61,3,29.171507475230683,0,0,0,0
20,95,1,17,0.2976139512555349,8,13,1,1,27,70,3,2,93.67028509690321,1,1,2,2
26,60,7,30,0.5887839540698273,10,18,5,4,25,62,34,4,67.81935058978088,1,1,1,1
21,96,6,83,0.49089973718110014,11,10,9,2,13,39,46,2,94.09700863639212,1,1,2,2
75,33,1,78,0.05801939223461139,4,3,3,6,2,79,3,2,71.18953166562864,1,1,2,1
70,59,9,42,0.8202894619457639,2,14,2,3,31,36,31,1,43.19758977789363,0,0,0,0
81,30,8,73,0.1505267195813078,1,2,7,9,32,0,42,4,25.707928033091886,0,0,0,0
73,63,7,112,0.9648693094942907,13,2,8,7,34,96,27,0,95.82757502920421,1,1,2,2
95,9,5,59,0.7833196790279533,2,11,7,6,4,7,14,0,25.031644589051087,0,0,0,0
2,69,5,51,0.5428103540077963,7,20,2,5,22,74,16,4,60.77944946916379,1,1,1,1
41,6,8,48,0.1823707256962227,3,4,5,1,17,46,98,3,17.23703500853647,0,0,0,0
55,37,6,53,0.16674506687346402,0,3,1,5,32,2,84,0,26.0859985723975,0,0,0,0
11,21,6,103,0.5308251118621644,7,8,1,3,29,54,71,4,35.5760353577607,0,0,0,0
76,71,6,42,0.8971272657113731,14,6,7,7,5,11,8,3,88.52533074346142,1,1,2,2
70,38,8,101,0.034753273106633786,10,12,4,4,37,90,14,5,86.368280657007,1,1,2,2
67,34,3,42,0.3576120648527965,7,15,2,8,32,26,93,4,65.02466552336325,1,1,1,1
19,7,1,60,0.6205572512699734,7,16,2,1,13,10,86,1,29.310046194659645,0,0,0,0
3,45,5,18,0.5077416989806502,14,16,6,1,37,21,0,5,71.53741962831297,1,1,2,1
80,37,10,55,0.44233026881941184,9,16,3,5,11,68,78,3,78.80122079719395,1,1,2,2
100,82,4,78,0.5202972165381816,3,15,10,10,23,5,91,0,71.2546215154304,1,1,2,1
10,49,4,17,0.4070045542075488,3,7,9,6,37,39,4,0,39.40994552036318,0,0,0,0
49,19,9,115,0.24797640935258258,5,19,9,6,35,2,25,3,35.28879225141393,0,0,0,0
43,78,9,118,0.6351635290748662,0,10,9,5,16,13,63,3,31.89645816591055,0,0,0,0
84,74,1,74,0.707363044649654,6,19,4,9,8,29,3,1,84.70779691477205,1,1,2,2
16,77,5,51,0.6727836879052014,7,2,6,4,31,50,38,2,62.581304698574385,1,1,1,1
93,73,2,83,0.2189469255988089,2,12,8,5,10,70,47,1,70.9630738449814,1,1,2,1
40,52,5,58,0.8974596003426789,8,14,3,3,15,63,88,5,75.03162311518054,1,1,2,2
81,61,10,91,0.542248402282284,2,13,5,10,20,63,28,0,39.552790286401375,0,0,0,0
26,46,5,44,0.4171399576689472,6,10,9,9,2,99,80,0,63.18938611793983,1,1,1,1
94,65,10,53,0.9511912351858629,3,16,9,1,10,88,19,3,63.35710248017781,1,1,1,1
64,57,4,61,0.5763654445597445,8,19,2,7,30,75,90,2,82.88529340100709,1,1,2,2
98,57,9,71,0.7283264940871355,3,3,3,9,2,25,85,1,50.41123095102453,0,0,1,1
80,57,5,64,0.6142198184250296,6,2,10,8,2,20,53,2,65.1898822714448,1,1,1,1
50,73,7,44,0.97243400061478,8,11,6,1,12,16,76,1,61.58143522814187,1,1,1,1
61,26,3,83,0.1725478181205773,14,16,2,2,13,15,90,1,89.50025297350794,1,1,2,2
94,38,6,80,0.5994753397402491,7,9,5,6,17,61,80,2,64.44264272336443,1,1,1,1
42,76,9,40,0.41019810264215506,2,0,7,7,33,76,71,1,56.08888646678033,0,1,1,1
13,7,4,119,0.5430091088098606,9,2,9,7,9,94,20,3,51.1555357468876,0,0,1,1
24,20,9,109,0.5156464395144236,7,10,6,2,8,25,43,4,32.97880516537106,0,0,0,0
42,20,3,103,0.9318572629060276,8,8,7,3,1,46,77,4,53.5360622799658,0,0,1,1
74,2,1,48,0.3273814025594992,9,4,7,10,29,50,80,4,61.61645761054899,1,1,1,1
38,7,4,91,0.7344626922585865,0,0,10,4,8,19,28,5,0.0,0,0,0,0
70,74,2,26,0.06919995161241166,10,9,7,8,34,63,39,4,99.72291581823309,1,1,2,2
81,62,10,45,0.24275347082608434,13,17,4,3,39,31,92,2,88.81790121627225,1,1,2,2
5,75,6,20,0.7171524161697513,11,5,9,10,11,83,28,5,69.85667008494633,1,1,1,1
96,96,2,59,0.96674467475849,4,18,9,5,24,98,97,2,94.63481291885817,1,1,2,2
1,70,9,78,0.0011745215024677735,13,17,9,10,19,47,66,3,76.24178541109863,1,1,2,2
93,79,7,69,0.2245390699965658,4,20,7,5,30,80,91,4,86.31076552848587,1,1,2,2
34,82,10,54,0.7405746633480985,0,18,6,10,34,21,1,1,26.748807253298782,0,0,0,0
0,32,2,16,0.6775878624864234,11,6,5,10,20,94,8,3,65.43561334093013,1,1,1,1
0,46,8,38,0.8230104396231553,2,7,6,5,26,21,23,1,12.201953810208455,0,0,0,0
67,28,2,99,0.7371330300706778,13,0,10,8,5,17,42,5,70.93924399045653,1,1,2,1
7,91,9,32,0.617304698479585,8,8,6,5,11,17,40,0,63.363253747283814,1,1,1,1
76,74,2,23,0.33776508412978945,8,1,2,1,28,36,95,3,91.79976954021308,1,1,2,2
1,57,8,90,0.2607684542254719,12,4,3,9,13,8,51,2,65.36010574879263,1,1,1,1
35,85,2,113,0.006717276462636312,11,18,10,2,25,77,16,5,100.0,1,1,2,2
15,75,8,16,0.9532338214049049,7,19,1,6,37,85,8,0,57.497230834452765,0,1,1,1
87,6,2,120,0.3369107543261206,6,11,7,4,15,27,23,5,48.27779551907675,0,0,1,0
44,47,4,104,0.45082243520976706,11,17,2,8,1,98,68,1,87.50900649102002,1,1,2,2
53,17,9,72,0.5092122642922842,11,15,3,10,19,78,36,0,68.28771944928386,1,1,1,1
68,59,3,60,0.3069154058277386,6,0,3,3,6,5,38,2,81.13051996649887,1,1,2,2
93,0,1,112,0.45630935215441837,1,1,3,9,13,31,58,0,31.691253966102646,0,0,0,0
91,63,6,68,0.3321515493059082,1,12,8,9,18,62,41,0,67.98837308720256,1,1,1,1
82,80,2,30,0.4269033817606256,11,16,5,2,27,2,18,1,100.0,1,1,2,2
84,35,2,16,0.6397945439805943,4,18,9,1,14,86,97,3,63.01846571253689,1,1,1,1
33,45,5,60,0.218697605952755,7,4,3,6,35,31,69,1,55.94743502726968,0,1,1,1
4,3,3,29,0.831592460691852,6,9,9,1,15,58,13,1,23.330820969138802,0,0,0,0
69,29,3,45,0.5694052095192565,11,4,10,5,14,16,41,0,70.05911285960677,1,1,2,1
24,13,2,69,0.01802771731133679,9,9,9,4,3,57,38,4,64.90810750399223,1,1,1,1
9,91,7,108,0.39552735095185565,2,1,8,5,23,98,30,3,62.34960462756555,1,1,1,1
26,79,1,37,0.8380040949306597,14,1,3,8,25,70,68,3,95.1124437595989,1,1,2,2
91,95,4,17,0.0868235357942101,9,18,1,6,16,48,73,3,100.0,1,1,2,2
66,36,2,31,0.5975596564906082,1,14,9,6,39,17,76,2,37.00300714485634,0,0,0,0
74,11,8,82,0.3468237518876266,9,1,2,6,22,99,47,5,60.28966302182179,1,1,1,1
35,8,4,46,0.9118070994640125,14,5,5,4,12,77,19,2,68.99209201822829,1,1,1,1
40,51,8,46,0.5553612474191746,4,0,4,2,14,14,59,2,34.6373453436797,0,0,0,0
43,33,3,109,0.34853695283780217,5,12,1,2,15,12,52,2,38.76048474110206,0,0,0,0
94,56,6,45,0.6641406032436031,9,7,9,9,10,36,75,1,83.52597361380731,1,1,2,2
71,56,2,38,0.5973687471793917,3,19,5,4,33,97,27,5,61.069499650662316,1,1,1,1
29,39,6,89,0.2856208880526069,10,5,7,2,22,94,44,4,69.28787657272355,1,1,1,1
25,10,5,44,0.09542995396973364,2,17,10,1,19,16,64,0,11.9106820253887,0,0,0,0
15,87,3,111,0.0718844931375956,9,20,7,7,16,46,65,2,96.43737713078008,1,1,2,2
12,7,1,28,0.517133300722443,12,12,5,2,11,77,78,0,61.299626527794004,1,1,1,1
76,53,4,39,0.7236124373304347,7,12,6,3,36,39,69,0,65.90212979211208,1,1,1,1
13,75,3,61,0.011211984422823895,10,5,1,4,29,9,80,1,84.44852041556797,1,1,2,2
54,50,2,53,0.42465112718675213,6,0,6,6,30,84,75,5,72.27429704752808,1,1,2,1
18,68,3,62,0.3550283715013195,1,9,1,5,34,26,34,3,44.482955690596725,0,0,0,0
9,96,3,65,0.3208404265086263,2,7,3,1,21,15,79,5,58.37887017134607,0,1,1,1
46,74,10,44,0.9733288028565982,3,6,6,10,19,87,7,0,45.96777172987332,0,0,1,0
14,17,3,72,0.1213946689970794,0,2,4,1,29,49,41,3,14.431534755293036,0,0,0,0
65,45,4,49,0.5015267699109286,5,4,6,4,40,23,12,4,44.378546237172024,0,0,0,0
17,19,8,99,0.734714961997841,1,3,5,3,30,64,43,5,8.746996625054926,0,0,0,0
15,10,7,38,0.44212184259145726,5,3,6,4,33,28,24,1,17.81678513241705,0,0,0,0
65,95,7,29,0.3627588592190393,10,12,10,3,11,89,96,0,100.0,1,1,2,2
27,2,7,95,0.9721204564559709,1,11,5,7,34,58,45,4,0.0,0,0,0,0
8,11,5,69,0.22306830652564802,9,12,1,1,7,63,24,1,44.267895419620594,0,0,0,0
22,98,1,29,0.5525201490009962,14,7,10,3,16,74,67,2,100.0,1,1,2,2
71,93,4,68,0.1702917772104099,7,3,6,7,15,0,90,5,80.39546461831252,1,1,2,2
70,0,2,56,0.7143121945215548,3,19,3,7,6,1,88,5,16.093002154065598,0,0,0,0
12,4,3,87,0.12359058912266585,6,16,10,6,25,51,43,0,29.32325087880561,0,0,0,0
68,79,5,67,0.7121100482399514,4,2,1,8,2,79,27,5,70.84999696296119,1,1,2,1
62,18,2,118,0.7021371510001329,4,8,3,10,19,24,12,4,41.612756339679116,0,0,0,0
31,49,9,33,0.1944683787013184,6,19,10,8,1,10,28,1,43.48065220120228,0,0,0,0
57,29,5,110,0.7880057412420367,7,19,4,4,28,33,37,4,56.52331784031596,0,1,1,1
80,58,6,83,0.11956726986534139,10,15,6,9,37,6,16,0,74.3806591749814,1,1,2,1
78,86,2,90,0.3257609562367887,7,14,7,10,19,9,3,4,87.74933698755564,1,1,2,2
59,86,1,111,0.6794789876181203,9,3,2,9,4,97,34,1,100.0,1,1,2,2
97,18,6,70,0.5713922396670972,13,20,3,5,8,89,78,1,92.65431572755628,1,1,2,2
36,35,2,117,0.2216865468822048,4,17,1,9,21,16,99,1,48.350130176898205,0,0,1,0
33,90,9,115,0.47874842934418926,10,2,3,8,15,96,80,2,86.66879696354178,1,1,2,2
29,56,10,27,0.30446791102049564,12,9,8,9,2,9,2,4,69.37020395182338,1,1,1,1
76,41,7,99,0.7349977798299862,4,7,2,1,19,63,58,0,47.563134914341845,0,0,1,0
66,61,2,69,0.5001158201957651,7,3,9,4,12,8,67,1,73.47612213875057,1,1,2,1
51,56,5,67,0.6425674958730965,13,13,8,7,31,33,30,5,78.20083226615562,1,1,2,2
24,97,1,54,0.36148189805410047,9,5,7,1,2,21,16,2,91.74867013941596,1,1,2,2
64,47,9,62,0.557235365603972,1,11,2,5,24,59,41,0,34.72548347235797,0,0,0,0
61,35,8,11,0.15284349898377558,12,5,5,1,5,10,58,2,68.88431217841412,1,1,1,1
1,39,6,17,0.09309409820397363,12,18,8,10,38,7,18,5,53.33678112593784,0,0,1,1
11,98,10,24,0.7567452784611666,0,3,6,7,5,51,0,2,42.214780359929556,0,0,0,0
47,71,4,24,0.324081897322975,11,10,5,3,1,61,30,1,97.98615659499166,1,1,2,2
58,0,8,54,0.9087348100852933,13,19,3,7,12,28,30,2,51.557259842831364,0,0,1,1
80,2,6,85,0.8799669857604764,7,18,5,2,6,32,70,0,35.96618709903704,0,0,0,0
35,83,3,102,0.6740337190291439,6,10,9,8,8,61,40,5,72.57507446426926,1,1,2,1
39,16,3,62,0.529041299928416,0,6,4,8,27,5,60,2,4.437085675810589,0,0,0,0
76,79,1,71,0.19089701727739428,1,7,2,7,27,27,79,2,66.78812372815855,1,1,1,1
68,9,3,48,0.1614049137252358,14,2,7,7,29,34,56,2,78.39138939027883,1,1,2,2
64,8,9,53,0.7295455990471338,8,2,1,9,38,13,42,1,29.506951368994976,0,0,0,0
50,49,10,90,0.486331464090761,6,11,10,3,3,76,65,5,64.9424281050525,1,1,1,1
60,37,2,12,0.6169215399053147,5,6,8,9,23,75,92,1,52.33649837389204,0,0,1,1
49,73,6,70,0.9671330227236967,4,5,6,5,37,4,94,3,46.930059509623185,0,0,1,0
55,6,1,57,0.6153893058083687,12,2,9,7,30,6,36,5,54.72644039745179,0,0,1,1
79,35,10,87,0.8559505534232636,12,20,8,4,24,55,4,2,66.22350506297259,1,1,1,1
43,46,9,31,0.15437664110386495,9,3,3,8,4,12,12,5,56.789689642151494,0,1,1,1
1,8,4,49,0.6479639100467216,1,20,7,10,28,7,6,1,0.0,0,0,0,0
29,11,6,96,0.006143498772527511,2,4,3,7,18,76,19,1,31.579103530435887,0,0,0,0
96,52,1,70,0.8030844202355789,9,17,3,9,38,90,62,2,93.34165237378623,1,1,2,2
50,26,8,51,0.3804303797365751,0,13,1,4,24,10,76,4,11.88792285291437,0,0,0,0
93,29,3,30,0.21389821331768555,3,14,10,2,25,6,76,0,41.674372277651905,0,0,0,0
1,16,9,117,0.0946752796173701,7,13,9,5,11,16,52,0,21.47164405295248,0,0,0,0
47,58,2,112,0.006129635676521028,1,14,10,6,32,98,38,1,61.47538416943864,1,1,1,1
6,11,1,33,0.24637442985010427,11,16,7,3,17,78,45,2,63.102147474182566,1,1,1,1
21,70,10,14,0.22599266590706957,8,11,4,10,24,66,12,3,67.71099318743246,1,1,1,1
53,3,2,76,0.46493325566917165,13,12,5,5,5,10,87,3,56.77492601162937,0,1,1,1
88,27,9,76,0.010656636589688517,6,7,4,8,26,17,70,3,52.830195993657654,0,0,1,1
57,43,5,67,0.07645897075143426,7,2,2,8,35,22,57,3,56.57487529366837,0,1,1,1
62,1,9,14,0.7370033782904615,9,7,4,2,23,11,75,4,28.2046678883607,0,0,0,0
79,81,3,45,0.5423052116927385,12,5,3,7,26,72,68,4,100.0,1,1,2,2
46,61,2,31,0.9017003980449396,6,0,3,10,8,19,44,0,64.20790908961976,1,1,1,1
73,97,8,43,0.372178929743453,1,8,1,8,33,37,64,5,64.08870997300866,1,1,1,1
78,77,8,80,0.8929362839716316,13,16,10,7,16,86,64,1,100.0,1,1,2,2
22,90,5,91,0.4087559867894274,10,11,10,1,16,37,50,4,87.79434928933613,1,1,2,2
13,62,8,56,0.23545050301415515,1,15,7,2,35,54,27,4,43.14450375157403,0,0,0,0
54,83,7,34,0.4703806396516169,0,6,3,10,29,88,73,0,57.72290783792192,0,1,1,1
15,37,3,25,0.00483313171915567,2,9,4,6,17,26,27,4,35.189084074675556,0,0,0,0
28,30,1,65,0.745086022357686,5,8,8,8,14,98,99,5,46.63826797493424,0,0,1,0
36,80,6,12,0.33444049733552605,0,8,7,6,2,23,95,0,42.750242213003,0,0,0,0
100,44,5,28,0.7567755354319059,6,7,1,6,34,71,43,3,70.4444668558095,1,1,2,1
13,48,3,64,0.05646060778727524,4,10,1,4,34,58,78,4,49.97607152576901,0,0,1,0
24,55,10,83,0.9373424454818285,3,10,4,6,22,86,84,2,37.4746505913644,0,0,0,0
6,61,2,15,0.8368170134615759,8,10,1,4,17,77,49,1,68.9717163886403,1,1,1,1
26,38,10,60,0.08434464479435277,11,7,5,4,11,81,98,3,69.39558264354073,1,1,1,1
83,55,4,81,0.026385812500744676,1,7,8,3,1,5,4,3,52.145914722120736,0,0,1,1
97,51,1,57,0.786729750572115,2,12,8,1,37,27,82,2,55.301722846261825,0,1,1,1
15,27,10,26,0.9779208577154949,14,8,7,5,35,2,38,4,42.81255379479965,0,0,0,0
71,39,3,48,0.5420142747461558,8,6,3,4,40,98,19,5,83.49592751995463,1,1,2,2
62,36,6,10,0.799230390111937,9,19,9,3,31,49,76,4,64.72281657014177,1,1,1,1
7,30,10,19,0.9360726935989154,10,9,3,1,25,44,23,1,30.87417920967058,0,0,0,0
81,81,7,114,0.7141598983847587,2,18,3,9,39,88,61,4,74.91942485718084,1,1,2,1
84,44,4,120,0.9133122050503952,5,13,8,7,33,46,88,3,63.458558055300294,1,1,1,1
20,37,7,58,0.16651076182972635,7,16,5,6,3,46,54,3,50.4414486466232,0,0,1,1
4,94,3,15,0.7452285002594347,5,19,2,4,6,41,9,1,58.802760467101244,0,1,1,1
84,82,7,68,0.3533032942146007,1,11,1,3,8,49,74,5,60.652584939573245,1,1,1,1
56,99,3,99,0.44567452432091437,2,7,6,9,5,9,20,3,64.89196170101489,1,1,1,1
2,17,6,30,0.6782509895569041,1,17,2,6,33,82,76,0,7.770086776714431,0,0,0,0
91,70,3,52,0.514021654017237,1,3,2,10,29,96,32,5,74.5143230040319,1,1,2,1
29,90,9,119,0.3462585331072864,0,18,6,10,35,16,41,0,42.87522656139438,0,0,0,0
87,20,1,109,0.8131076184785379,1,15,7,3,39,46,28,3,24.834309156700172,0,0,0,0
12,45,3,77,0.5280987439722415,3,9,1,2,30,84,3,3,34.81782723300007,0,0,0,0
75,31,3,68,0.010126030517681905,6,14,6,1,32,91,28,3,70.97581382237911,1,1,2,1
86,81,8,118,0.5448701219340372,2,6,4,6,16,32,92,4,69.8742232897831,1,1,1,1
87,58,3,84,0.3535605757189809,14,16,3,9,31,83,65,4,100.0,1,1,2,2
27,84,6,73,0.9201189092768534,12,2,4,2,13,74,55,5,94.9511425581305,1,1,2,2
80,20,8,36,0.23430583813243877,8,0,5,6,15,44,59,1,54.68111722525835,0,0,1,1
78,64,7,87,0.043295306968746616,13,15,3,8,31,87,7,5,100.0,1,1,2,2
48,99,7,12,0.5650908871131312,8,20,10,3,10,81,12,0,99.53781957337354,1,1,2,2
91,30,5,41,0.3632755441287283,3,13,4,3,5,39,31,2,51.837274006892486,0,0,1,1
7,27,3,66,0.5568899254106011,0,14,5,10,27,15,39,4,6.262039078274285,0,0,0,0
89,96,1,57,0.8430154156263663,13,3,4,8,26,66,8,1,100.0,1,1,2,2
43,40,7,71,0.41344494105117546,13,6,4,4,35,35,40,2,69.39337214454247,1,1,1,1
52,68,6,56,0.5709574298374366,10,12,6,6,4,6,78,1,73.33627128738728,1,1,2,1
40,77,3,25,0.1464822672862368,10,8,10,3,8,22,100,0,86.43108571022697,1,1,2,2
9,34,5,10,0.2253646386843121,9,8,7,10,21,33,65,2,54.09195096847663,0,0,1,1
28,24,8,35,0.6225914820434918,5,0,6,3,10,31,57,5,22.43677786281117,0,0,0,0
52,4,3,65,0.4855136769706363,0,18,3,10,17,70,26,0,18.4685208017759,0,0,0,0
47,60,7,38,0.6964253027125605,1,20,3,2,28,27,66,2,36.22635341945372,0,0,0,0
23,96,10,21,0.049260665788419034,0,2,1,6,14,12,39,3,37.662019210459874,0,0,0,0
12,41,3,114,0.11526016828193486,10,20,2,7,17,33,78,0,69.1465627395016,1,1,1,1
47,40,1,58,0.4658338701890461,1,8,1,10,9,11,72,2,39.23241892917777,0,0,0,0
43,91,7,41,0.5869474341430546,14,13,9,5,24,25,55,4,96.25056085021471,1,1,2,2
43,24,7,67,0.9490750474837256,5,5,5,3,39,92,65,5,39.219529419064735,0,0,0,0
43,30,8,14,0.7597668985934558,14,0,2,6,34,7,12,3,54.700529405287185,0,0,1,1
58,12,9,72,0.34223078890408165,10,19,8,8,31,62,31,4,53.496250629958894,0,0,1,1
42,18,4,22,0.9958265858832981,1,13,6,9,13,20,4,3,8.098554787990746,0,0,0,0
77,30,9,40,0.17633512161202802,13,14,8,7,39,71,12,5,96.49648129702155,1,1,2,2
32,76,6,35,0.10496587440645411,14,19,1,5,11,27,25,0,90.66264634899605,1,1,2,2
54,22,8,44,0.3203208427123767,7,14,9,4,22,11,52,2,42.299396912758894,0,0,0,0
8,3,6,81,0.9878583311422403,8,18,9,5,14,94,25,4,29.204837717107978,0,0,0,0
98,80,7,66,0.7490117371660976,13,6,4,3,8,19,34,3,100.0,1,1,2,2
12,52,7,27,0.9940926189849956,11,17,4,5,7,54,95,4,59.345446999082164,0,1,1,1
17,16,9,63,0.6254826391672226,7,13,2,4,23,16,85,3,24.86389458708836,0,0,0,0
70,51,3,114,0.012236092634782203,9,15,7,1,33,10,41,4,77.81368378083091,1,1,2,2
67,30,10,37,0.31729241945087194,6,3,4,4,21,86,44,3,55.78170722558838,0,1,1,1
68,41,7,78,0.16508584547552696,3,15,2,10,18,78,92,3,54.309056387992285,0,0,1,1
61,26,3,52,0.9268140297252477,4,10,6,7,40,5,12,2,28.87156106049374,0,0,0,0
84,25,3,66,0.36071869715812555,8,19,9,10,32,62,16,1,69.66244145324333,1,1,1,1
84,50,10,40,0.4170786585358268,10,12,1,2,30,71,85,1,89.92580975292972,1,1,2,2
50,17,7,98,0.8492834947922423,6,9,6,3,35,73,79,1,43.01602212153397,0,0,0,0
1,61,4,41,0.7694134713519153,7,4,5,8,31,97,34,5,62.73272131161291,1,1,1,1
91,74,7,15,0.5768024346921631,6,7,8,2,31,64,92,4,86.99679265359309,1,1,2,2
36,69,6,81,0.9115227925944908,2,5,1,2,10,62,50,0,36.45075867799637,0,0,0,0
9,64,3,26,0.839876519061805,5,1,1,8,1,39,89,5,49.998867960616714,0,0,1,0
93,6,3,89,0.8220116324839012,6,15,7,3,28,63,68,4,51.614114753605165,0,0,1,1
5,66,10,113,0.19594869191762332,7,10,2,6,32,50,6,3,50.08699670359812,0,0,1,1
6,33,8,73,0.3188485379541418,13,2,4,6,17,54,13,2,60.24340086830186,1,1,1,1
68,52,7,50,0.3945202009026766,14,9,7,3,22,56,0,2,89.69339083959431,1,1,2,2
46,47,10,107,0.5366134039366837,13,11,7,9,31,50,2,1,84.12040227239973,1,1,2,2
21,83,7,26,0.34418297895480665,13,11,5,6,18,90,55,3,97.31918858507673,1,1,2,2
89,56,1,112,0.436756368130621,14,10,5,10,1,28,47,5,100.0,1,1,2,2
64,31,6,77,0.5769565129263853,2,9,7,3,35,55,73,4,38.026216560653396,0,0,0,0
72,30,2,77,0.4288606834063692,8,6,10,4,40,80,12,2,71.34261494270092,1,1,2,1
27,51,8,93,0.8398385576732702,12,15,7,5,27,78,64,0,74.80053790065217,1,1,2,1
20,45,10,44,0.5670399797333395,14,5,4,10,24,74,82,3,70.59945641914412,1,1,2,1
34,76,2,58,0.8057804034860663,9,2,5,7,1,65,18,5,79.56286388927884,1,1,2,2
88,78,5,27,0.7617719314013831,4,3,3,8,38,49,33,4,84.3847415667429,1,1,2,2
23,100,5,84,0.24592884085447486,2,19,8,5,34,95,83,5,64.81534441277518,1,1,1,1
84,57,8,85,0.34362310962096887,6,18,5,3,23,15,64,3,61.687880771193804,1,1,1,1
41,71,10,101,0.5929652723062062,13,19,4,2,1,71,36,2,91.35340122614315,1,1,2,2
100,63,8,66,0.4493464414849343,13,5,9,1,10,54,21,5,100.0,1,1,2,2
57,60,6,81,0.8919538262578758,13,17,6,1,27,94,43,1,94.69249897025122,1,1,2,2
59,49,2,117,0.3906727700533974,5,7,3,5,7,33,16,1,60.97456050101286,1,1,1,1
78,3,1,87,0.37274261505071105,11,16,1,10,10,5,84,0,71.75183843760001,1,1,2,1
49,61,9,32,0.07495066440932541,10,9,10,10,7,3,33,2,71.87762821443225,1,1,2,1
38,69,5,57,0.9916196020151167,4,2,2,5,13,93,86,4,58.08818584261001,0,1,1,1
44,43,3,108,0.3081689773218438,1,11,3,7,17,52,82,5,48.67137006089426,0,0,1,0
46,52,2,62,0.16111353670021655,11,10,6,6,2,10,99,0,75.99507936769145,1,1,2,2
86,52,9,44,0.44536592634717076,6,6,2,8,3,55,0,2,71.07414041871442,1,1,2,1
24,39,6,78,0.2019999296020102,1,2,3,2,40,5,13,1,14.71849404922267,0,0,0,0
34,8,3,30,0.2804413369747094,11,9,9,2,32,95,67,0,67.9679851882576,1,1,1,1
19,15,7,114,0.8744189473197622,2,8,9,2,35,67,66,4,14.542142910312755,0,0,0,0
92,47,1,99,0.6296473392359805,11,18,5,1,33,63,61,5,95.44945674373362,1,1,2,2
13,100,2,95,0.5291082353314436,8,18,9,10,2,64,35,1,88.6021310604869,1,1,2,2
33,26,9,112,0.7536418463128849,4,13,6,1,26,84,37,3,27.344497441525583,0,0,0,0
83,42,8,112,0.6330607211224017,13,7,2,5,3,76,43,3,88.75977635337081,1,1,2,2
40,55,6,101,0.875105240803471,8,4,10,10,36,43,37,5,59.51472088648025,0,1,1,1
37,58,3,18,0.38217207484285143,10,8,3,8,18,83,63,0,81.67789485174207,1,1,2,2
75,6,3,45,0.567232136841481,13,3,6,9,22,72,7,3,89.87092671696277,1,1,2,2
97,99,7,83,0.5513928298629389,5,19,7,8,7,13,73,2,73.14297678887908,1,1,2,1
50,95,10,97,0.7872439412698313,9,9,6,2,29,59,72,5,80.35096985133602,1,1,2,2
32,5,6,102,0.24161372036769935,11,4,10,7,16,74,95,1,57.274033902753686,0,1,1,1
10,37,3,43,0.9385097059660796,12,11,9,6,8,29,93,4,57.071373388781176,0,1,1,1
21,19,7,62,0.6180948215597626,14,6,3,3,22,15,47,0,54.784395345374534,0,0,1,1
52,37,9,45,0.13989311573920304,1,5,8,3,5,11,36,4,21.788165693790265,0,0,0,0
48,12,1,50,0.7787122705507248,11,20,9,4,25,27,68,5,58.25520144978141,0,1,1,1
48,0,8,26,0.3898652639118374,11,1,1,10,26,87,66,4,58.18200955868558,0,1,1,1
100,47,10,89,0.9388413504058417,3,9,5,9,17,37,60,4,42.52056646738484,0,0,0,0
82,89,9,16,0.3947934271791743,10,19,3,6,11,74,8,4,100.0,1,1,2,2
48,88,7,84,0.9734209096961941,6,6,2,3,25,87,72,4,73.35261914581031,1,1,2,1
